,AlarmBoxwBorough,Address,Lat,Lon
1396,Q0415,"STA 205-IND A&S-BCH 60 ST & RCWY FREEWAY, New York, NY NA",NA,NA
1397,B7074,"BMT N @ 18 AVE &  64 ST, New York, NY NA",40.600779,-74.0094105
1398,B7030,"BMT M&R @ PROSPECT  & 4 AVES, New York, NY NA",38.539497,-94.2500226
1399,R2435,"HITCHCOCK A & ST. ANDREWS RD\RICH VFD, New York, NY 10306",47.624641,-122.520551
1400,Q6861,"118 AVE & 236 ST, New York, NY 11411",40.694002,-73.742361
1401,R2489,"RICHMOND RD & NEW DORP LA, New York, NY 10306",38.0091586,-84.4546129
1402,R1485,"FR CAPODANNO BLVD & CROMWELL AVE, New York, NY NA",40.5813289,-74.0755744
1403,R8064,"PS 29 1581 VICTORY BLVD/SLOSSON AVE, New York, NY NA",40.6138838,-74.1163015
1404,R1189,"POND WAY 400 FT SOUTH OF ARLINGTON PLACE, New York, NY 10303",40.63577,-74.1683164
1405,X4163,"THROGS NK XWAY N/B SR 200' N SAMPSON AVE, New York, NY NA",40.8209299,-73.8168999
1406,R2456,"LAWN AVE & ST ANDREWS RD\RICHMOND VFD, New York, NY 10306",42.9498486,-78.8858932
1407,R2815,"GIBSON AND SCHLEY AVE, New York, NY 10308",40.7472163,-73.9869985
1408,Q0465,"STA 282-IND G-21ST-VAN ALST & JACKSON AV, New York, NY NA",40.7446224,-73.9486362
1409,R1264,"PARKINSON AVE AND MC CORMICK PL, New York, NY 10305",40.5966253,-74.0828032
1410,R3256,"EAST FIGOREA AND ABINGDON AVES, New York, NY 10308",40.5526968,-74.1570327
1411,R1870,"JEFFERSON AND SOUTH RAILROAD AVES, New York, NY NA",40.7127753,-74.0059728
1412,M1973,"WARDS ISL WARDS MEADOW FIELDS, New York, NY 10035",40.7829843,-73.9288107
1413,R3489,"AMBOY RD & GIFFORDS LA, New York, NY 10308",40.5347417,-74.1845284
1414,M8462,"RFK BRIDGE - MANHATTAN SPUR -, New York, NY NA",40.6892494,-74.0445004
1415,M2034,"VESEY PL & RIVER TERR, New York, NY 10281",40.7133423,-74.0129181
1416,B7244,"IND F @ DITMAS & MCDONALD AVES, New York, NY NA",40.6366606,-73.9679811
1417,X7421,"IRT 2&5 -E GUN HILL RD & WHITE PLAINS RD, New York, NY NA",NA,NA
1418,R3781,"MIMOSA LANE & DOGWOOD DRIVE, New York, NY 10312",32.78024,-96.5981943
1419,X8922,"NEW ENG THWY BET ALDRICH ST & CITY LINE, New York, NY 10803",43.9653889,-70.8226541
1420,X4308,"WATERS PL F/O ADMIN BLDG BX STATE HOSP, New York, NY NA",40.8461516,-73.8418832
1421,M8437,"LINCOLN TUNL CNTR TUBE DYER PL & W 40 ST, New York, NY NA",40.7624908,-74.0099137
1422,R4397,"AMBOY RD OPP TERRACE AVE, New York, NY 10309",40.5347417,-74.1845284
1423,M8513,"RIVERBANK PARK W-END OF 145 ST RAMP, New York, NY NA",40.8264806,-73.9560005
1424,R3017,"BROOK AVE AND HYLAN BLVD, New York, NY 10306",40.5595604,-74.1225511
1425,X8959,"THROGS NECK BRIDGE ? TOLL PLAZA, New York, NY NA",40.8012485,-73.7933213
1426,R2825,"DALEHAM & TROY STS\RICHMOND VFD, New York, NY 10308",40.5641801,-74.1536258
1427,R1218,"FR CAPODANNO BLVD & ANDREWS ST, New York, NY 10305",40.5813289,-74.0755744
1428,R0231,"MURRAY HULBERT AV & HANNAH ST N, New York, NY 10301",40.6334252,-74.0737686
1429,R3564,"HAMPTON GREEN & BARCLAY CIR-VILLAGE GREE, New York, NY 10312",32.847586,-96.641601
1430,R3234,"RIDGEWOOD AVE & OPP COURT, New York, NY 10312",40.8007301,-74.2027078
1431,M7399,"IRT 6 ? E 68 ST & LEXINGTON AVE, New York, NY 10065",40.8044005,-73.9372187
1432,B7046,"BMT B&Q @ CORTELYOU RD & E 16 ST, New York, NY NA",NA,NA
1433,R2284,"TYSENS LANE AND SOUTH RAILROAD AVE, New York, NY 10306",40.5679686,-74.1231061
1434,R2472,"AMBOY RD & BISHOP ST/RVFD, New York, NY 10306",40.5347417,-74.1845284
1435,R3328,"MULDOON AVE W OF W SERVICE RD, New York, NY 10309",40.5666669,-74.1939309
1436,B7024,"BMT M&R @ COURT ST & MONTAGUE ST, New York, NY 11201",38.539497,-94.2500226
1437,Q0454,"STA 454-IRT 7- 74 ST-BWAY & ROOSEVELT AV, New York, NY NA",40.7467251,-73.890998
1438,R0939,"WRIGHT AVE & GIGI ST, New York, NY 10303",34.732424,-92.302121
1439,R3145,"VICTORY BLVD & MELVIN AV\OCEANIC VFD, New York, NY 10314",34.1866424,-118.4821814
1440,Q5170,"G. C. P. S/SVC RD & PARSON BLVD, New York, NY 11432",NA,NA
1441,R3498,"CLEVELAND AVE & MONTICELLO TERR, New York, NY 10308",41.9128382,-87.6410827
1442,X7423,"IRT 2&5 - ALLERTON AVE & WHITE PLAINS RD, New York, NY 10467",NA,NA
1443,M0850,"FDR DRIVE & 49 ST, New York, NY 10017",40.7497891,-73.9667252
1444,B7126,"BMT L @ JEFFERSON ST &  WYCKOFF AVE, New York, NY NA",40.7065868,-73.922872
1445,R1854,"PATTERSON AVE & SLATER BLVD, New York, NY 10305",37.595231,-77.5773403
1446,R3410,"JUSTIN AVE AND NORTH RAILROAD AVE, New York, NY 10306",40.5570904,-74.1363191
1447,M7412,"IRT 4&5 ? FULTON ST & BROADWAY, New York, NY 10038",NA,NA
1448,X4367,"EINSTEIN LOOP OPP BLDG 28C S/SECT CO-OP, New York, NY 10475",40.8652449,-73.8223846
1449,Q8840,"156 ST & GUINZBURG RD, New York, NY 11433",40.8341143,-73.9464137
1450,R8728,"W SHORE XWAY S/B 400' N FRESH KILLS, New York, NY NA",40.5642714,-74.186255
1451,R0498,"HYLAN BLVD & DONLEY AVE, New York, NY 10305",40.5462073,-74.1418065
1452,X4556,"WILLIAM AVE & PELL PL, New York, NY 10464",44.9114727,-93.3575752
1453,X7361,"IRT 6 - BUHRE AVE & WESTCHESTER AVE, New York, NY NA",40.8471956,-73.8317639
1454,R3171,"BURKE AVE & MILDRED AVE/OVFD, New York, NY 10314",40.8711762,-73.8531748
1455,B7029,"BMT M&R @ 9 ST & 4 AVE, New York, NY NA",38.539497,-94.2500226
1456,X8726,"PELHAM PWAY SO & WILSON AVE NURSES RES, New York, NY NA",40.8569296,-73.8564597
1457,B7048,"BMT B&Q @ AVE H & E 16 ST, New York, NY NA",NA,NA
1458,B7251,"IND F @ AVE U & MCDONALD AVE, New York, NY NA",40.6003731,-73.9423895
1459,R3676,"RICHMOND AV & ELTINGVILLE BLVD\RR CROSSI, New York, NY NA",37.5691909,-77.4737933
1460,B7242,"IND F @ FT HAM PKWY & GREENWOOD/PROSPECT, New York, NY NA",NA,NA
1461,R2382,"ARLENE ST & DAWSON CT/OVFD, New York, NY 10314",40.6067315,-74.1658785
1462,X7444,"IRT  5 - E GUN HILL RD & SEYMOUR AVE, New York, NY 10469",40.8775414,-73.8663946
1463,Q9384,"ROOSEVELT AVE 120FT E OF 102 ST, New York, NY 11368",40.7499024,-73.8624932
1464,X7210,"IND D - E 205 ST & BAINBRIDGE AVE, New York, NY NA",40.8753868,-73.8834405
1465,M1518,"2 AVE & E 129 ST, New York, NY 10035",39.0973159,-76.8413408
1466,Q9589,"TROTTING COURSE LA & UNION TPKE, New York, NY 11385",NA,NA
1467,Q7620,"BKLYN QUEENS EXPY & 30 AV E SVC R, New York, NY 11377",40.7163248,-73.9502108
1468,B7351,"IRT 3 @ VAN SICLEN & LIVONIA AVES, New York, NY 11207",40.6620465,-73.8867751
1469,R1637,"TODT HILL RD OPP MERRICK AVE, New York, NY 10304",40.5971579,-74.1113185
1470,R0698,"CAPODANNO BLVD & DOTY AVE->, New York, NY 10305",40.5681991,-74.092782
1471,B7044,"BMT B&Q @ CHURCH AVE & E 18 ST, New York, NY NA",NA,NA
1472,R3791,"S/W COR OF GREEN VALLEY RD-NOB HILL, New York, NY 10312",40.555548,-74.1827119
1473,R3258,"ABINGDON AVE AND EAST STROUD AVE, New York, NY 10308",40.5554558,-74.1582895
1474,R3492,"HILLSIDE TERRACE AND DENT RD, New York, NY 10308",40.5484797,-74.1471574
1475,B7243,"IND F @ CHURCH & MCDONALD AVES, New York, NY NA",NA,NA
1476,R3451,"HYLAN BLVD & AINSWORTH AVE->, New York, NY 10308",40.5462073,-74.1418065
1477,Q0402,"STA 2-BMT N&W - ASTORIA BLVD & 31 ST, New York, NY NA",NA,NA
1478,R2850,"TANGLEWOOD DR & COUNTRYWOOD LA/RICH VFD, New York, NY 10308",37.549031,-97.247437
1479,R0182,"BARD & CROTON AVES, New York, NY 10301",42.0203897,-73.9100544
1480,Q0485,"STA85-BMTJ&Z-75 ST/ELDERTS LA&JAMAICA AV, New York, NY NA",NA,NA
1481,B7076,"BMT N @ BAY PKWY & W 8 ST, New York, NY NA",40.61188,-73.9818711
1482,X8969,"1129 E180 ST-FIRE COMMUNICATIONS-BX, New York, NY 10460",40.841894,-73.873488
1483,M8424,"HOLLAND TUNL E/B VARICK ST & LAIGHT ST, New York, NY NA",40.7273989,-74.021338
1484,R4512,"ELLIS ST OPP WOOD AVE, New York, NY NA",40.7127753,-74.0059728
1485,R0547,"RICHMOND TERR & TAYLOR ST, New York, NY 10310",40.6400158,-74.1304356
1486,R1783,"SOUTH GANNON AND MANN AVES, New York, NY 10314",40.6077227,-74.1330338
1487,M8478,"WATERSIDE-FDR DR & 27 ST-S/S BLDG 40-ST, New York, NY 10010",40.7359864,-73.9748096
1488,R0681,"MC CLEAN AVE & LILY POND AVE, New York, NY 10305",40.59702,-74.06957
1489,R3077,"SPRATT AND O'GORMAN AVES, New York, NY 10306",40.5571601,-74.133128
1490,B7185,"IND C @ LIBERTY & PENNSYLVANIA AVES, New York, NY 11207",NA,NA
1491,R3634,"VILLAGE LA,S.OF WAINWRIGHT AV& SYLVIA ST, New York, NY 10312",52.83307,-110.8504696
1492,Q9691,"87 AVE & VAN WYCK XWAY, New York, NY 11418",25.8054435,-80.3377488
1493,R1874,"STOBE AND NORTH RAILROAD AVES, New York, NY 10306",40.5847682,-74.102026
1494,B7125,"BMT L @ MORGAN AVE &  HARRISON PL, New York, NY 11206",40.7158108,-73.9358977
1495,Q8366,"CROSS IS PKWY- F LEWIS BL TO WHITESTONE, New York, NY NA",NA,NA
1496,M2022,"RECTOR PL & OVAL W OF SOUTH END AVE, New York, NY 10280",40.7093544,-74.0168131
1497,M7017,"BMT N-R @ PRINCE ST & BWAY, New York, NY NA",40.7242266,-73.9977551
1498,Q8463,"HS ARCHITECTURE/URBAN PLAN 94 AVE 101 ST, New York, NY NA",40.7127753,-74.0059728
1499,M8181,"U N PLAZA & 42 ST SECY BLDG E/S UN PLAZA, New York, NY NA",40.7516129,-73.9680645
1500,R0674,"LILY POND AND MAJOR AVES, New York, NY 10305",40.6002216,-74.0645879
1501,M8551,"AMTRAK W RIV TUNL - W 33 ST & 10 AVE, New York, NY NA",40.750568,-73.993519
1502,B7056,"BMT Q @ OCEAN PKWY & BRIGHTON BCH AVE, New York, NY 11235",40.6134805,-73.968504
1503,R0857,"MILFORD AND HEWITT AVES, New York, NY 10304",40.6101322,-74.0998927
1504,R1624,"CORNWALL AVE AND BENEDICT RD, New York, NY 10304",40.5956826,-74.1072643
1505,R4729,"WOODVALE AVE & GEORGES LA., New York, NY 10309",40.5180261,-74.2081681
1506,M8222,"W SIDE HWY - W 64-W 65 STS, New York, NY NA",40.772619,-73.9816901
1507,R0504,"RECTOR ST & RICHMOND TERR., New York, NY 10310",40.708593,-74.0149197
1508,B7063,"BMT D&M @ 62 ST & NEW UTRECHT AVE, New York, NY NA",NA,NA
1509,Q9312,"WILLETS PT BLVD & 38 AVE, New York, NY 11368",40.7588092,-73.8416423
1510,R3526,"ARTHUR KILL RD & CARLYLE CT, New York, NY 10312",40.5558469,-74.2016273
1511,M2026,"ALBANY ST 100'W OF WEST ST, New York, NY 10006",40.7100816,-74.0143715
1512,X7362,"IRT 6 - MIDDLETOWN RD & WESTCHESTER AVE, New York, NY 10461",40.8439231,-73.8361655
1513,R2445,"CLARKE AVE & AMBOY RD/RVFD, New York, NY 10306",37.47164,-122.13532
1514,X2401,"149 ST BTW BRUCKNER BLVD & EAST RIVER, New York, NY 10455",40.8240844,-73.8762153
1515,Q0431,"STA 263-IND G-R-V-  63 DR & QUEENS BLVD, New York, NY NA",40.729846,-73.861604
1516,R1959,"VICTORY BLVD & CHRISTOPHER LA, New York, NY 10314",34.1866424,-118.4821814
1517,M7305,"IRT 1 ? W 137 ST & BROADWAY, New York, NY 10031",38.8796966,-94.6842245
1518,Q8423,"PS 339 - 57-02 39 AVE, New York, NY NA",40.747824,-73.90616
1519,R0854,"STATEN ISLAND BLVD & OCEAN TERR, New York, NY 10301",40.6072192,-74.1018871
1520,Q8117,"PS 201 156 ST & 65 AVE, New York, NY NA",40.7361532,-73.8131473
1521,M7307,"IRT 1 ? W 116 ST & BROADWAY, New York, NY 10027",40.8006802,-73.9464956
1522,M2024,"RECTOR PL & OVAL E OF SOUTH END AVE, New York, NY 10280",40.7093544,-74.0168131
1523,R0521,"WEST RALEIGH AVE & CLOVE RD, New York, NY 10310",40.6262732,-74.1169076
1524,R3044,"AMBOY RD & FAIRBANKS AVE/RVFD, New York, NY 10306",40.5347417,-74.1845284
1525,X8786,"PS142, BAYCHESTER AV BTW CRAWFORD & SCHI, New York, NY 10466",40.8801025,-73.838087
1526,M7106,"BMT LP J-M-Z - FULTON ST & NASSAU ST, New York, NY 10038",NA,NA
1527,B8154,"P.S. 26 LAFAYETTE & REID AVES, New York, NY NA",40.6919757,-73.9314883
1528,Q4820,"CLINTONVILLE ST & S SVC RD CROSS IS PWAY, New York, NY NA",40.7862163,-73.8097492
1529,Q4620,"7TH AVE AND 152ND ST, New York, NY 11357",40.7950229,-73.8104378
1530,X4427,"BAYCHESTER AV-300' S OF ROMBOUTS AV-CO-O, New York, NY 10469",40.8662656,-73.82955
1531,X3828,"HARPER AVE & LUSTRE ST, New York, NY 10466",41.800512,-87.589439
1532,R4078,"IDA COURT AND NORTH RAILROAD STREET, New York, NY 10312",40.5385658,-74.1862417
1533,R2234,"CEDAR GROVE AVE AND NEW DORP LANE, New York, NY 10306",40.5644944,-74.0976421
1534,Q7019,"SW CORNER 73 ST & 57 AVE, New York, NY 11378",25.703716,-80.28907
1535,Q4540,"COLLEGE PT BLVD-1200' SOUTH OF 28 AVE, New York, NY 11354",40.771439,-73.844402
1536,R4331,"MARVIN RD & SHARON LA, New York, NY 10309",47.0707028,-122.7788512
1537,X4640,"BRUCKNER BLVD N/B & LOGAN AVE, New York, NY 10465",40.8121561,-73.9000775
1538,Q0437,"STA 269-IND G-R-V- NORTHERN BLVD & BWAY, New York, NY NA",40.7887673,-73.7055947
1539,B8102,"PIER 8 PORT AUTH CONGRESS ST & EAST RIVE, New York, NY 11201",32.7353163,-117.1772172
1540,Q6496,"77 AVE & 265 ST, New York, NY 11040",49.14321,-122.845847
1541,R3790,"N/W COR OF GREEN VALLEY RD-NOB HILL, New York, NY 10312",35.1581868,-106.6394856
1542,Q0143,"INTERNATIONAL HOTEL 144, 200' W VAN WYCK, New York, NY NA",40.7058719,-73.8173264
1543,R2890,"CLARKE  AVE & WOLVERINE ST\RICHMOND VFD, New York, NY 10306",37.47164,-122.13532
1544,R0895,"PARK LANE AND OAKLAND TERRACE, New York, NY 10304",40.6116494,-74.084967
1545,R1905,"KIRCHON AND MAY AVES, New York, NY 10314",40.6061599,-74.1626234
1546,X4178,"MILES AV & THROGS NECK EXPY NB SVC RD, New York, NY NA",-37.80915,145.006587
1547,R4559,"MEADE ST & MEADE LOOP, New York, NY 10309",39.7557688,-105.0357965
1548,B8227,"ELEPHNT HSE PP ZOO FLATBUSH AV N OF EMPI, New York, NY NA",40.6653747,-73.9654138
1549,B8612,"PS 153, AVE T & HOMECREST AVE, New York, NY NA",40.7830664,-73.9714135
1550,M0251,"GRAND ST-200' E OF FDR DRIVE, New York, NY 10002",40.7192411,-73.9966591
1551,X4976,"HENRY HUDSON PKWY W & W 235 ST, New York, NY 10463",40.8882034,-73.9117214
1552,R3263,"ABINGDON AVE AND EAST BRANDIS AVE, New York, NY 10308",40.5596092,-74.1601567
1553,M8019,"BTRY PK GANGWAY, 300' E CASTLE CLINTON M, New York, NY NA",40.7034401,-74.0168023
1554,R0361,"STARR & HARTFORD AVES, New York, NY 10310",26.6215167,-98.7481167
1555,R2798,"RICHMOND & ROCKLAND AVES, New York, NY 10314",37.5407246,-77.4360481
1556,Q0440,"STA 272- IND G-R-V-  36 ST & NORTHR BLVD, New York, NY NA",NA,NA
1557,R4466,"ARCHWOOD AVE AND BUFFINGTON AVE, New York, NY 10312",40.5375963,-74.185793
1558,X4031,"BRUSH AVE AND JAY PL, New York, NY 10465",40.820348,-73.8379235
1559,R4376,"UNCAS AVE AND DEAD END (LENEVAR AVE), New York, NY 10309",40.5280352,-74.2052966
1560,B8382,"STANLEY & PENN./PAYNE AVES-CHILD HEADSTA, New York, NY NA",36.7487408,-95.9788612
1561,M1950,"CORNER RIVER RD & MAIN ST, New York, NY 10044",29.7867844,-98.6982715
1562,Q4326,"WHITESTONE PKWY & 141 ST-E/SVC RD, New York, NY 11354",40.7373961,-73.836483
1563,X7296,"IRT 1 ? W 225 ST & BWAY, New York, NY NA",40.8734373,-73.9067027
1564,Q6784,"81 AVE & LANGDALE ST, New York, NY 11040",36.046922,-95.960878
1565,M8397,"ALEXANDER HAMILTON BRIDGE 500 FT EAST OF, New York, NY 10033",40.8455617,-73.9286264
1566,X4479,"ROMBOUTS AVE AND 233RD ST, New York, NY 10466",40.885153,-73.8302954
1567,R2410,"BLYTHE PL & DINA CT\RICHMOND VFD, New York, NY 10306",40.5637094,-74.1401087
1568,R3412,"JUSTIN AVE & AMBOY RD -- VFD, New York, NY 10306",34.2764983,-118.7557938
1569,Q8157,"PS 50 143-26 101 AVE., New York, NY NA",40.6950814,-73.8068718
1570,X8625,"PS 136, UNION AV & JENNINGS ST, New York, NY NA",40.7042447,-73.9498688
1571,R3768,"CODY PL & CROCKER CT, New York, NY 10312",34.8019991,-92.2816258
1572,B7128,"BMT L @ MYRTLE & WYCKOFF AVES, New York, NY NA",40.699686,-73.9117713
1573,X2467,"HPTM AVE A & 3 ST-VIA HALLECK ST, New York, NY 10474",40.7263608,-73.983319
1574,R0779,"DECKER AVE AND HAGAMAN PL, New York, NY 10302",40.6260585,-74.1398929
1575,R8008,"ST GEO FERRY TERM LL EASTEND, New York, NY NA",40.6440982,-74.0725489
1576,R3014,"MONTREAL AND SOUTH RAILROAD AVES, New York, NY 10306",40.5616181,-74.1296221
1577,R2646,"PETER AVE AND SOUTH RAILROAD AVE, New York, NY 10306",40.5668201,-74.1242762
1578,Q8148,"PS 38 /NEW/ 241 ST BET 135 & 136 AVES, New York, NY NA",40.6710786,-73.733627
1579,B7031,"BMT M&R @ 25 ST & 4 AVE, New York, NY NA",38.539497,-94.2500226
1580,M8407,"PS 52, ACADEMY ST & VERMILYEA AVE, New York, NY NA",40.5877596,-73.9400824
1581,R1370,"FREDERICK ST & AVON LA, New York, NY 10314",37.310479,-89.524767
1582,R1283,"HYLAN BLVD AND NARROWS RD NORTH, New York, NY 10305",40.6067909,-74.0764672
1583,R2498,"BEACON AVE & ALTAMONT ST\RICHMOND VFD, New York, NY 10306",42.350773,-71.089334
1584,Q0046,"LGA - DELTA TERM-VIA 94 ST, New York, NY NA",40.7769271,-73.8739659
1585,X7372,"IRT 6 - LONGWOOD AVE & SOUTHERN BLVD, New York, NY NA",42.0633013,-71.013814
1586,R1368,"NEALDOW AVE & WATCHOGUE RD, New York, NY 10314",39.7473811,-121.8308831
1587,R3281,"DEWEY AND NORTH RHETT AVES, New York, NY 10308",40.5539979,-74.1531176
1588,Q0426,"STA 258-IND E&F- VAN WYCK & QUEENS BLVD, New York, NY NA",40.2833047,-74.0407215
1589,R2007,"F/O 306 FLAGG PL & IRON MINE DR, New York, NY 10304",40.584422,-74.1081441
1590,M7302,"IRT 1 ? W 168 ST & BROADWAY, New York, NY 10032",40.8095726,-73.9607454
1591,R1337,"WOOLEY AND WATERS AVES, New York, NY 10314",40.6177659,-74.139442
1592,R0567,"MANOR RD & STURGESS ST, New York, NY 10314",30.2978623,-97.6872269
1593,X4503,"SHORE RD OPP GOLF CLUB HOUSE, New York, NY NA",40.8747411,-73.8041817
1594,R8505,"OUTERBRIDGE CROSSING TOLL PLAZA, New York, NY 10309",40.5247452,-74.2477284
1595,Q8270,"PS306-95-16 89 AVENUE, New York, NY NA",40.8513486,-73.9107122
1596,M8408,"ALEX HAMILTON BRIDGE MANHATTAN SIDE, New York, NY NA",40.8455617,-73.9286264
1597,M8011,"SI FERRY TERM-STREET LEVEL MAIN GATE, New York, NY NA",40.643974,-74.0724457
1598,R3051,"EMMET AVE & SOUTH RAILROAD AVE->, New York, NY 10306",40.6379894,-73.6723234
1599,Q8082,"PS 121 109 AVE BTW 126 ST & 127 ST, New York, NY NA",40.6838583,-73.8155423
1600,R1568,"SLOSSON AVE & SCHMIDT LA, New York, NY 10314",40.6145882,-74.1169337
1601,R3056,"EMMET & HOOPER AVES->, New York, NY 10306",45.6418969,-84.9769067
1602,B7124,"BMT L @ MONTROSE AVE & BUSHWICK AVE, New York, NY NA",40.7076407,-73.9398364
1603,Q6150,"NORTHERN BLVD & ALLEY CREEK BRIDGE, New York, NY 11363",39.087421,-94.450942
1604,R2441,"PARK ST AND SHADOW LANE, New York, NY 10306",40.5691813,-74.1276277
1605,Q8130,"PS 37 136 AVE. & BELKNAP ST., New York, NY NA",NA,NA
1606,R1343,"WOOLEY AND MAINE AVES, New York, NY 10314",40.621128,-74.1385339
1607,X7431,"IRT 2&5 -INTERVALE AVE & WESTCHESTER AVE, New York, NY 10459",NA,NA
1608,M8384,"PS 28, 475 WEST 155 ST, New York, NY NA",40.8317534,-73.9424424
1609,X2434,"240 FOOD CNT DR MAIN GATE FRUIT AUCTION, New York, NY 10474",40.8108018,-73.8737268
1610,B7033,"BMT R @ 45 ST & 4 AVE, New York, NY 11220",40.648939,-74.010006
1611,R1473,"ALTER & NO. RAILROAD AVES, New York, NY 10304",36.276252,-95.8295543
1612,M7325,"IRT 1 ? CANAL ST & VARICK ST, New York, NY NA",40.7163214,-73.997339
1613,R0104,"LAFAYETTE AVE & CHESTNUT PL, New York, NY 10301",40.689655,-73.953289
1614,X2477,"HP MARKET-AVE C BTW 1 & 2 STS, New York, NY NA",35.95572,-80.005658
1615,M8410,"NYCTA YARD W 211 ST & 10 AVE, New York, NY NA",40.7569731,-73.9979771
1616,M8403,"GEO WASHINGTON HS AUDUBON AVE BET 192 &, New York, NY NA",40.8557524,-73.9262459
1617,M7395,"IRT 6 ? E 103 ST & LEXINGTON AVE, New York, NY 10029",40.7879854,-73.9426344
1618,Q8262,"8AV SUBWAY JAM YARD UNION TPKE & PARK DR, New York, NY 11368",40.7307692,-73.7752759
1619,M8024,"SLIP #5 SOUTH & WHITEHALL ST., New York, NY NA",39.1142025,-96.8959932
1620,B7247,"IND F @ BAY PKWY & MCDONALD AVE, New York, NY NA",40.6090542,-73.9864253
1621,Q6498,"UNION TURNPIKE & 268 ST, New York, NY 11004",40.7307692,-73.7752759
1622,Q0448,"STA 448- IRT #7 METS & WILLETS PT, New York, NY 11368",NA,NA
1623,X4630,"MIDDLETOWN RD & MC DONOUGH PL, New York, NY NA",40.8439231,-73.8361655
1624,R0487,"EDGEWATER ST & SYLVATON TERRACE, New York, NY 10305",45.4930055,-94.1471397
1625,M8365,"135 ST & LENOX AV-HARLEM HOSP-NEW BLDG, New York, NY NA",40.817894,-73.947647
1626,B7347,"IRT 3 @ SARATOGA & LIVONIA AVES, New York, NY NA",40.6725024,-73.916862
1627,R0761,"RICHMOND TERRACE AND NORTH ST, New York, NY 10302",40.6402891,-74.1344902
1628,Q0463,"STA 463-IRT 7- 49AV & 21ST-HUNTERS PT AV, New York, NY NA",NA,NA
1629,Q6039,"76 AVE & 266 ST, New York, NY 11004",40.749474,-73.7113148
1630,Q8480,"GATEWAY PARK BROAD CHNL JAMAICA BAY ZONE, New York, NY NA",40.6149049,-73.8212789
1631,B7415,"IRT 4&5 @ BORO HALL- COURT & FULTON STS, New York, NY NA",NA,NA
1632,R1548,"NORTH GANNON AVE & GOWER ST, New York, NY 10314",40.6084378,-74.134513
1633,X8691,"PS 77, WARD AVE & 172 ST, New York, NY NA",40.8307251,-73.8773971
1634,X4193,"THROGS NECK EXPY AND RANDALL AVE, New York, NY 10465",40.8283086,-73.8173312
1635,B7088,"BMT J&Z @ NORWOOD AVE & FULTON ST, New York, NY NA",42.2843246,-83.7276716
1636,R1789,"BRADLEY AVE & NORTH GANNON AVE, New York, NY 10314",35.478829,-97.646642
1637,X2124,"PARK AVE & 135 ST-NE CORNER, New York, NY 10451",37.808615,-96.8575819
1638,X8608,"IS 158, UNION AVE & HOME ST, New York, NY 10456",40.6925137,-74.4182351
1639,R4068,"NIPPON AND STAFFORDS AVES, New York, NY 10312",40.543228,-74.1944719
1640,B7096,"BMT J @ KOSCIUSZKO ST & BWAY, New York, NY NA",40.6932868,-73.9288263
1641,R3999,"LORRAINE LOOP & BLOOMINGDALE RD, New York, NY 10309",40.5451872,-74.220255
1642,Q9301,"NORTHERN BLVD & FLUSHING BRIDGE, New York, NY NA",39.087421,-94.450942
1643,B7134,"BMT L @ SUTTER & VAN SINDEREN AVES, New York, NY NA",40.6693146,-73.9019022
1644,R2458,"ROCKLAND AV & ST. GEORGE RD\RICHMOND VFD, New York, NY NA",40.589149,-74.145821
1645,R0832,"OCEAN TERR & COVERLY AVE/EAST END/, New York, NY 10301",44.9343848,-124.0235745
1646,M8350,"H HUDSON PKWY - W 110 TO W 112 STS, New York, NY NA",NA,NA
1647,R0097,"SILVER LAKE RD & DUER LANE, New York, NY 10301",36.725975,-95.9540458
1648,X7422,"IRT 2&5 - BURKE AVE & WHITE PLAINS RD, New York, NY NA",NA,NA
1649,B7177,"IND C @ CLINTON & WASHINGTON AVES, New York, NY NA",35.5201509,-98.9356181
1650,B7187,"IND C @ SHEPHERD & PITKIN AVES, New York, NY NA",NA,NA
1651,B8101,"PIER 7 PORT OF NY AUTH FOOT OF PACIFIC S, New York, NY NA",40.6839717,-74.0062426
1652,Q8059,"GROVER CLEVELAND H.S. 2127 HIMROD ST., New York, NY NA",40.7116316,-73.9091658
1653,R8129,"SANITATION LANDFILL FOOT OF MULDOON AVE, New York, NY NA",40.7155407,-74.0024363
1654,M8406,"HS/IS 868M - 10 E 15 ST, New York, NY NA",40.7361099,-73.9922772
1655,R2854,"SANDALWOOD DR & COTTONWOOD CT/RICH VFD, New York, NY 10308",43.7268149,-79.7978914
1656,R2414,"WILDER AVE & THOMAS ST\RICHMOND VFD, New York, NY 10306",21.3027443,-157.8322466
1657,Q8195,"PS 176 121 AVE. & 235 ST., New York, NY NA",40.6247178,-74.0053373
1658,Q3603,"164 ST-800' SO. OF UNDERHILL AVE, New York, NY 11365",40.721274,-73.8047973
1659,R3227,"CORTELYOU AVE AND EAST FIGUREA AVE, New York, NY 10308",40.5517883,-74.1626755
1660,B8039,"B'WAY & FLUSHING AV-WOODHULL MED CTR, New York, NY 11206",37.6931331,-97.3192418
